Feature ID	Taxon	Confidence
a09fb2c4b5faeeb95c468cbc5778f792	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__uncultured_bacterium	0.9686833176623272
2f46c256f61531769bd9d78a25ae3be4	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.9878027928120394
6371528826482f6a77dcffc7847607c0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9260048813797984
74a605a7879703c4bfa39fa09177565c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae	0.9733398424024188
822c3ab8157022fb8b7154391b64422d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.8153933172064537
79d646b71ba9143bf700ceeb23e2325e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__uncultured_Bacilli	0.8077561216560684
52da5cba5fa5fe64dcce39284d8ea459	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia	0.8778556224007041
11ad3fe8e44dbf71610fabc4c37bab35	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces	0.8153998732959894
4b88752b3dc5426521066aeccaeca3f1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.8554898883821513
f85a09617a9508236ba8e2d189a0a0a1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia-Caballeronia-Paraburkholderia	0.7756105016494583
061546e149be998c2bfe0a8a1057d498	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Marinomonadaceae; g__Marinomonas; s__uncultured_Marinomonas	0.9281775159491138
c1c007590c6311315740b11f4f3030a7	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9450909444867777
