# Constructed from biom file
#OTU ID	Adobera_pasteurizada	Adobera_artesanal	Zacatecas	Chihuahua	Cincho	Oaxaca	Canasto	Asadero	Manchego	Adobera_mesa	Cotija	Panela_pasteurizado	Panela_artesanal	Jocoque	Chiapas	Ranchero_Estado_de_Mexico	Ranchero_Veracruz
Bacteria;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI	0.0	0.0	0.0	0.0	0.0	0.0003262724626041562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;;	0.0	0.0	0.0	0.0	0.0037347422116961195	0.0009035237425961249	0.0	0.0020458265139116204	0.0016248839368616526	0.0021562235285057883	0.0	0.0	0.0009787928221859706	0.0	0.0	0.0008858572883908403	0.0005587159691182446
Bacteria;Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010	0.0	0.0	0.000707976535634819	0.0002720348204570185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteria;Firmicutes;Clostridia;Oscillospirales;Hungateiclostridiaceae	0.0	0.0	0.0	0.0	0.0	0.0001505872904326875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Shewanellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001657313988311575	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae	0.0	0.0	0.0004045580203627537	9.067827348567283e-05	0.0	0.00035137034434293746	0.0	0.0	0.0	0.0	0.0007850434681475882	0.0	0.0002258752666583009	0.0	0.00027837706173011343	0.0	0.0
Bacteria;Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Koribacteraceae	0.0	0.0	0.0	0.0	0.00027327382036800875	0.00012548940869390622	0.0	0.0	0.0	0.0004877172266858331	0.0002035297880382636	0.0	0.0	0.00015150826477584352	0.0	0.00017717145767816804	0.0005079236082893133
Bacteria;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae	0.0	0.0	0.0	0.0	0.0	0.0070525047685975305	0.0018587360594795538	0.0011252045826513912	0.0	0.0	0.0	0.0	0.0	0.0008938987621774768	0.0	0.0	0.0002031694433157253
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;JI49D030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012444392754339546	0.0	0.005446103651650144	9.090495886550612e-05	0.0	0.0	0.002438033319788704
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;	0.0	0.0	0.0	0.0	0.0007590939454666909	0.0019074390121473748	0.0	0.0005114566284779051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009522965850201532	0.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Chromobacteriaceae	0.0	0.0	0.0	0.0	0.00033400133600534405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008938987621774768	0.0	0.0	0.0
Bacteria;Bacteria;;;;	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046521094408745966	0.0	0.00012548625925461163	0.0	0.0	0.0	0.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae	0.0	0.0	0.0	0.0	0.0002429100625493411	0.00025097881738781245	0.0	0.0	0.0	0.0012834663860153504	0.00034890820806559474	0.0	0.00030116702221106786	0.0	0.0	0.0	0.0008126777732629012
Bacteria;Bacteria;Acidobacteriota;Acidobacteriae;Subgroup 2;	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010267731088122802	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae	0.0	0.0	0.0003371316836356281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004107092435249121	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae	0.0	0.0	0.0005731238621805678	0.0010337323177366702	0.0012449140705653732	0.0009788173878124687	0.043813064259160914	0.0	0.0011142061281337048	0.04130194830197397	0.27880673392841565	0.0	0.000853306562931359	0.0012726694241170856	0.0014614795740830956	0.0007972715595517562	0.0010920357578220235
